producto_raw,precio_anterior,precio_actual,variacion,boletin_num,mes,año,quincena,quincena_id,provincia,categoria,estado_precio
Frejol Seco Canario (qq),140.0,146.67,5.0,261,12,2023,2,2023-12-Q2,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),23.59,24.33,3.0,228,7,2022,2,2022-07-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),149.33,156.67,5.0,264,2,2024,1,2024-02-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),82.5,88.75,8.0,154,6,2019,2,2019-06-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),107.33,140.0,30.0,174,4,2020,2,2020-04-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),88.33,88.33,0.0,160,9,2019,2,2019-09-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,59.17,-1.0,194,2,2021,2,2021-02-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.22,57.92,1.0,222,4,2022,2,2022-04-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.17,60.0,1.0,275,9,2024,2,2024-09-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,281,12,2024,2,2024-12-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),58.33,59.33,2.0,271,7,2024,2,2024-07-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),62.08,59.0,-5.0,206,8,2021,2,2021-08-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),56.67,57.09,1.0,210,10,2021,2,2021-10-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),40.56,41.75,3.0,144,1,2019,2,2019-01-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),51.11,51.67,1.0,167,1,2020,1,2020-01-Q1,AZUAY,no_perecedero,completo
Haba Seca (qq),59.17,60.0,1.0,243,3,2023,2,2023-03-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),58.67,62.08,6.0,204,7,2021,2,2021-07-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),51.0,48.33,-5.0,163,11,2019,1,2019-11-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),41.0,41.25,1.0,228,7,2022,2,2022-07-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,59.17,-1.0,247,5,2023,2,2023-05-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,277,10,2024,2,2024-10-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.42,59.33,-2.0,253,8,2023,2,2023-08-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.92,57.67,0.0,224,5,2022,2,2022-05-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),40.84,42.08,3.0,154,6,2019,2,2019-06-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),56.67,57.5,1.0,214,12,2021,2,2021-12-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.09,60.0,5.0,188,11,2020,2,2020-11-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),55.84,57.5,3.0,218,2,2022,2,2022-02-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,57.5,-4.0,176,5,2020,2,2020-05-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),52.5,57.22,,170,2,2020,2,2020-02-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.22,60.0,5.0,172,3,2020,2,2020-03-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.5,60.0,4.0,178,6,2020,2,2020-06-Q2,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,267,5,2024,2,2024-05-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,180,7,2020,2,2020-07-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,279,11,2024,2,2024-11-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,259,11,2023,2,2023-11-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),61.67,60.0,-3.0,257,10,2023,2,2023-10-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),42.5,43.33,2.0,148,3,2019,2,2019-03-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,190,12,2020,2,2020-12-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,58.67,-2.0,202,6,2021,2,2021-06-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,192,1,2021,2,2021-01-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),41.67,40.84,-2.0,152,5,2019,2,2019-05-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.5,55.84,-3.0,216,1,2022,2,2022-01-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.17,60.0,1.0,196,3,2021,2,2021-03-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),54.59,58.33,7.0,269,6,2024,2,2024-06-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.09,56.67,-1.0,212,11,2021,2,2021-11-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),41.75,42.5,2.0,146,2,2019,2,2019-02-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),90.84,103.89,14.0,166,12,2019,2,2019-12-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.17,59.17,0.0,249,6,2023,2,2023-06-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.17,60.42,2.0,251,7,2023,2,2023-07-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,198,4,2021,2,2021-04-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),40.42,56.0,39.0,266,4,2024,2,2024-04-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.17,58.34,-1.0,234,10,2022,2,2022-10-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),58.34,58.34,0.0,236,11,2022,2,2022-11-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.5,57.22,0.0,220,3,2022,2,2022-03-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.67,56.67,-2.0,226,6,2022,2,2022-06-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),56.67,53.75,-5.0,239,1,2023,2,2023-01-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),57.09,53.34,-7.0,230,8,2022,2,2022-08-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,56.0,-7.0,263,1,2024,2,2024-01-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),58.34,56.67,-3.0,237,12,2022,2,2022-12-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),49.0,50.0,2.0,158,8,2019,2,2019-08-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),53.75,59.17,10.0,241,2,2023,2,2023-02-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),50.0,49.17,-2.0,160,9,2019,2,2019-09-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,200,5,2021,2,2021-05-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),42.08,49.0,16.0,156,7,2019,2,2019-07-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.85,3.98,3.0,245,4,2023,2,2023-04-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.33,59.17,0.0,273,8,2024,2,2024-08-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,261,12,2023,2,2023-12-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),56.0,56.67,1.0,264,2,2024,1,2024-02-Q1,AZUAY,no_perecedero,completo
Haba Seca (qq),56.0,57.09,2.0,186,10,2020,2,2020-10-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,174,4,2020,2,2020-04-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.33,61.67,4.0,255,9,2023,2,2023-09-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),59.0,56.67,-4.0,208,9,2021,2,2021-09-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,56.0,-7.0,184,9,2020,2,2020-09-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),86.67,86.67,0.0,150,4,2019,2,2019-04-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),53.34,59.17,11.0,232,9,2022,2,2022-09-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),88.33,88.33,0.0,162,10,2019,2,2019-10-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),60.0,60.0,0.0,182,8,2020,2,2020-08-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),56.67,40.42,-29.0,266,3,2024,2,2024-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),37.75,37.17,-2.0,154,6,2019,2,2019-06-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),83.17,83.17,0.0,218,2,2022,2,2022-02-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),63.6,78.5,23.0,208,9,2021,2,2021-09-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),57.25,54.8,-4.0,178,6,2020,2,2020-06-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),4.3,3.5,-19.0,266,3,2024,2,2024-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),51.5,57.25,11.0,176,5,2020,2,2020-05-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),79.67,83.17,4.0,216,1,2022,2,2022-01-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.4,3.33,-2.0,279,11,2024,2,2024-11-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),47.67,51.6,8.0,196,3,2021,2,2021-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),46.2,47.17,2.0,192,1,2021,2,2021-01-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.6,3.6,0.0,251,7,2023,2,2023-07-Q2,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,228,7,2022,2,2022-07-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.5,3.45,-1.0,275,9,2024,2,2024-09-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),4.08,4.2,3.0,255,9,2023,2,2023-09-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),80.34,79.34,-1.0,232,9,2022,2,2022-09-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),37.17,37.33,0.0,156,7,2019,2,2019-07-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.98,3.6,-9.0,247,5,2023,2,2023-05-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),50.33,46.83,-7.0,182,8,2020,2,2020-08-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),40.67,39.83,-2.0,146,2,2019,2,2019-02-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.6,4.08,13.0,253,8,2023,2,2023-08-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),44.67,45.0,1.0,167,1,2020,1,2020-01-Q1,AZUAY,no_perecedero,completo
Lenteja (qq),38.87,43.0,11.0,163,11,2019,1,2019-11-Q1,AZUAY,no_perecedero,completo
Lenteja (qq),80.34,80.0,0.0,224,5,2022,2,2022-05-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),79.34,79.0,0.0,234,10,2022,2,2022-10-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.48,3.85,11.0,243,3,2023,2,2023-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),42.22,40.67,-4.0,144,1,2019,2,2019-01-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.5,3.5,0.0,269,6,2024,2,2024-06-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.5,3.5,0.0,271,7,2024,2,2024-07-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),76.84,78.17,2.0,239,1,2023,2,2023-01-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),38.13,37.75,-1.0,152,5,2019,2,2019-05-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),4.3,4.3,0.0,263,1,2024,2,2024-01-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),80.09,78.67,-2.0,212,11,2021,2,2021-11-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),46.0,46.67,1.0,188,11,2020,2,2020-11-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),44.93,51.5,15.0,174,4,2020,2,2020-04-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),79.0,77.17,-2.0,236,11,2022,2,2022-11-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),83.17,80.67,-3.0,220,3,2022,2,2022-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),37.33,37.33,0.0,158,8,2019,2,2019-08-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),44.34,43.78,-1.0,170,2,2020,2,2020-02-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),43.78,44.93,3.0,172,3,2020,2,2020-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),74.09,74.58,1.0,245,4,2023,2,2023-04-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),78.5,80.09,2.0,210,10,2021,2,2021-10-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),4.2,4.2,0.0,259,11,2023,2,2023-11-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),51.6,54.17,5.0,198,4,2021,2,2021-04-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.45,3.4,-1.0,277,10,2024,2,2024-10-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.33,3.3,-1.0,281,12,2024,2,2024-12-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),61.34,63.6,4.0,206,8,2021,2,2021-08-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),49.17,51.0,4.0,162,10,2019,2,2019-10-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),78.67,79.67,1.0,214,12,2021,2,2021-12-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),80.67,80.34,,222,4,2022,2,2022-04-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),4.3,4.3,0.0,264,2,2024,1,2024-02-Q1,AZUAY,no_perecedero,completo
Lenteja (qq),44.6,46.0,3.0,186,10,2020,2,2020-10-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),58.54,61.34,5.0,204,7,2021,2,2021-07-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),48.75,51.11,5.0,166,12,2019,2,2019-12-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.6,3.6,0.0,249,6,2023,2,2023-06-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),39.83,41.22,3.0,148,3,2019,2,2019-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),80.5,80.34,0.0,230,8,2022,2,2022-08-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),46.67,46.2,-1.0,190,12,2020,2,2020-12-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),46.83,44.6,-5.0,184,9,2020,2,2020-09-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),149.33,147.5,-1.0,267,5,2024,2,2024-05-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),54.8,50.33,-8.0,180,7,2020,2,2020-07-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.5,3.5,0.0,273,8,2024,2,2024-08-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),4.2,4.2,0.0,257,10,2023,2,2023-10-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),55.5,58.54,5.0,202,6,2021,2,2021-06-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.5,3.5,0.0,266,4,2024,2,2024-04-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),77.17,76.84,0.0,237,12,2022,2,2022-12-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos) 3.48,,,,241,2,2023,2,2023-02-Q2,AZUAY,no_perecedero,invalido
Huevo mediano (Cubeta 30 huevos),4.2,4.3,2.0,261,12,2023,2,2023-12-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),37.33,37.0,-1.0,160,9,2019,2,2019-09-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),43.33,41.67,-4.0,150,4,2019,2,2019-04-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),80.0,80.5,1.0,226,6,2022,2,2022-06-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),47.17,47.67,1.0,194,2,2021,2,2021-02-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),54.17,55.5,2.0,200,5,2021,2,2021-05-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),88.67,89.17,1.0,279,11,2024,2,2024-11-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),70.4,72.08,2.0,198,4,2021,2,2021-04-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),72.08,85.84,19.0,200,5,2021,2,2021-05-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco -mote (qq),64.0,60.42,,152,5,2019,2,2019-05-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),86.2,88.0,2.0,264,2,2024,1,2024-02-Q1,AZUAY,no_perecedero,completo
Lenteja (qq),88.0,89.67,2.0,266,3,2024,2,2024-03-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),65.0,58.0,-11.0,184,9,2020,2,2020-09-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),78.0,78.67,1.0,257,10,2023,2,2023-10-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco -mote (qq),67.5,61.25,,146,2,2019,2,2019-02-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),93.5,91.17,-2.0,275,9,2024,2,2024-09-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),85.84,82.0,-4.0,202,6,2021,2,2021-06-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),89.67,91.87,2.0,266,4,2024,2,2024-04-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),52.5,52.92,1.0,160,9,2019,2,2019-09-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),41.22,38.13,-7.0,150,4,2019,2,2019-04-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),70.42,70.83,1.0,194,2,2021,2,2021-02-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),61.25,66.67,9.0,148,3,2019,2,2019-03-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco -mote (qq),84.59,73.34,-13.0,230,8,2022,2,2022-08-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),70.84,71.67,1.0,220,3,2022,2,2022-03-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),61.67,62.22,1.0,170,2,2020,2,2020-02-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),64.58,63.33,-2.0,210,10,2021,2,2021-10-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),78.67,78.0,-1.0,259,11,2023,2,2023-11-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),89.17,90.0,1.0,281,12,2024,2,2024-12-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),37.0,38.87,5.0,162,10,2019,2,2019-10-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),82.0,77.5,-5.0,204,7,2021,2,2021-07-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),42.58,44.67,5.0,166,12,2019,2,2019-12-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),94.8,93.5,-1.0,273,8,2024,2,2024-08-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),73.75,75.83,3.0,236,11,2022,2,2022-11-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),71.27,69.59,-2.0,180,7,2020,2,2020-07-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),67.0,79.0,18.0,174,4,2020,2,2020-04-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),75.0,75.0,0.0,224,5,2022,2,2022-05-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),57.09,55.0,-4.0,156,7,2019,2,2019-07-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),74.58,73.92,-1.0,247,5,2023,2,2023-05-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),53.33,60.0,13.0,163,11,2019,1,2019-11-Q1,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),77.09,73.75,-4.0,234,10,2022,2,2022-10-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),58.33,62.5,7.0,167,1,2020,1,2020-01-Q1,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),65.55,67.5,3.0,144,1,2019,2,2019-01-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),92.25,94.8,3.0,271,7,2024,2,2024-07-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),73.92,78.92,7.0,251,7,2023,2,2023-07-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),83.33,86.2,3.0,263,1,2024,2,2024-01-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),68.33,71.67,5.0,216,1,2022,2,2022-01-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),69.67,70.42,1.0,192,1,2021,2,2021-01-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),85.0,71.27,-16.0,178,6,2020,2,2020-06-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),69.33,64.58,-7.0,208,9,2021,2,2021-09-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco -mote (qq),71.67,70.84,-1.0,218,2,2022,2,2022-02-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),56.0,54.59,-3.0,267,5,2024,2,2024-05-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),60.42,57.09,-6.0,154,6,2019,2,2019-06-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),73.34,77.09,5.0,232,9,2022,2,2022-09-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),62.22,67.0,8.0,172,3,2020,2,2020-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),91.0,92.25,1.0,269,6,2024,2,2024-06-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),78.92,77.67,-2.0,253,8,2023,2,2023-08-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),58.0,60.0,3.0,186,10,2020,2,2020-10-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),70.83,70.4,-1.0,196,3,2021,2,2021-03-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),69.59,65.0,-7.0,182,8,2020,2,2020-08-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco -mote (qq),63.33,61.25,-3.0,212,11,2021,2,2021-11-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),71.67,75.0,5.0,222,4,2022,2,2022-04-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),75.83,70.0,,237,12,2022,2,2022-12-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),79.0,85.0,8.0,176,5,2020,2,2020-05-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),77.5,69.33,-11.0,206,8,2021,2,2021-08-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),78.17,74.34,-5.0,241,2,2023,2,2023-02-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),73.92,77.5,5.0,249,6,2023,2,2023-06-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco -mote (qq),75.0,77.92,4.0,226,6,2022,2,2022-06-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),68.33,69.67,2.0,190,12,2020,2,2020-12-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),91.17,88.67,-3.0,277,10,2024,2,2024-10-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),74.34,74.09,0.0,243,3,2023,2,2023-03-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),77.67,78.0,0.0,255,9,2023,2,2023-09-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),55.0,52.5,-5.0,158,8,2019,2,2019-08-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),61.25,68.33,12.0,214,12,2021,2,2021-12-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),70.0,78.34,12.0,239,1,2023,2,2023-01-Q2,AZUAY,no_perecedero,completo
Lenteja (qq),78.0,83.33,7.0,261,12,2023,2,2023-12-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),60.0,68.33,14.0,188,11,2020,2,2020-11-Q2,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),82.08,90.0,10.0,228,7,2022,2,2022-07-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),90.0,90.0,0.0,245,4,2023,2,2023-04-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),87.33,82.92,-5.0,255,9,2023,2,2023-09-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),90.0,101.67,13.0,249,6,2023,2,2023-06-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),80.83,83.33,3.0,261,12,2023,2,2023-12-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),90.0,90.0,0.0,247,5,2023,2,2023-05-Q2,AZUAY,no_perecedero,completo
Mani en Grano (qq),94.53,94.17,0.0,180,7,2020,2,2020-07-Q2,AZUAY,no_perecedero,completo
Huevo mediano (Cubeta 30 huevos),3.5,3.5,0.0,267,5,2024,2,2024-05-Q2,AZUAY,no_perecedero,completo
Haba Seca (qq),56.67,57.09,1.0,228,7,2022,2,2022-07-Q2,AZUAY,no_perecedero,completo
Mani en Grano (qq),89.59,86.33,-4.0,156,7,2019,2,2019-07-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),77.67,80.83,4.0,259,11,2023,2,2023-11-Q2,AZUAY,no_perecedero,completo
Maiz Suave Seco Blanco - mote (qq),76.67,76.67,0.0,275,9,2024,2,2024-09-Q2,AZUAY,no_perecedero,completo
Mani en Grano (qq),90.17,90.67,1.0,224,5,2022,2,2022-05-Q2,AZUAY,no_perecedero,completo
