producto,provincia,periodo,precio_actual,precio_t1,precio_t2,variacion_t2_t1,promedio_movil_2q,promedio_movil_3q,volatilidad_3q,momentum,año,mes,quincena,variacion_real,comportamiento,categoria,producto_encoded,provincia_encoded,categoria_perecedero
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),AZUAY,2026-06-Q2,31.88,33.0,33.78,-2.31,33.39,33.9267,1.008,-0.0571,2026,6,2,-3.39,Estable,perecedero,14,0,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),AZUAY,2026-07-Q1,22.5,31.88,33.0,-3.39,32.44,32.8867,0.9551,-0.0562,2026,7,1,-29.42,Caída,perecedero,14,0,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-01-Q2,32.26,32.26,,,,,0.0,0.0,2019,1,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-02-Q1,32.26,32.26,32.26,0.0,32.26,,0.0,0.0,2019,2,1,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-02-Q2,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,2,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-03-Q1,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,3,1,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-03-Q2,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,3,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-04-Q1,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,4,1,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-04-Q2,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,4,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-05-Q1,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,5,1,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-05-Q2,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,5,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-06-Q1,32.26,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,6,1,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-06-Q2,33.92,32.26,32.26,0.0,32.26,32.26,0.0,0.0,2019,6,2,5.15,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-07-Q1,33.92,33.92,32.26,5.15,33.09,32.8133,0.9584,0.0515,2019,7,1,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-07-Q2,29.54,33.92,33.92,0.0,33.92,33.3667,0.9584,0.0515,2019,7,2,-12.91,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-08-Q1,20.29,29.54,33.92,-12.91,31.73,32.46,2.5288,-0.1291,2019,8,1,-31.31,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-08-Q2,17.24,20.29,29.54,-31.31,24.915,27.9167,6.9585,-0.4018,2019,8,2,-15.03,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-09-Q1,12.5,17.24,20.29,-15.03,18.765,22.3567,6.4051,-0.4164,2019,9,1,-27.49,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-09-Q2,11.7,12.5,17.24,-27.49,14.87,16.6767,3.9254,-0.3839,2019,9,2,-6.4,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-10-Q1,10.67,11.7,12.5,-6.4,12.1,13.8133,2.9944,-0.3213,2019,10,1,-8.8,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-10-Q2,9.23,10.67,11.7,-8.8,11.185,11.6233,0.9174,-0.1464,2019,10,2,-13.5,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-11-Q1,7.11,9.23,10.67,-13.5,9.95,10.5333,1.2407,-0.2111,2019,11,1,-22.97,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-11-Q2,7.22,7.11,9.23,-22.97,8.17,9.0033,1.7908,-0.3336,2019,11,2,1.55,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-12-Q1,11.2,7.22,7.11,1.55,7.165,7.8533,1.1935,-0.2178,2019,12,1,55.12,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2019-12-Q2,9.48,11.2,7.22,55.12,9.21,8.51,2.3303,0.5752,2019,12,2,-15.36,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-01-Q1,11.6616,9.48,11.2,-15.36,10.34,9.3,1.9961,0.313,2020,1,1,23.01,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-01-Q2,13.8432,11.6616,9.48,23.01,10.5708,10.7805,1.1497,0.0412,2020,1,2,18.71,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-02-Q1,16.0248,13.8432,11.6616,18.71,12.7524,11.6616,2.1816,0.4603,2020,2,1,15.76,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-02-Q2,18.2064,16.0248,13.8432,15.76,14.934,13.8432,2.1816,0.3742,2020,2,2,13.61,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-03-Q1,20.388,18.2064,16.0248,13.61,17.1156,16.0248,2.1816,0.3152,2020,3,1,11.98,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-03-Q2,22.5696,20.388,18.2064,11.98,19.2972,18.2064,2.1816,0.2723,2020,3,2,10.7,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-04-Q1,24.7512,22.5696,20.388,10.7,21.4788,20.388,2.1816,0.2397,2020,4,1,9.67,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-04-Q2,26.9328,24.7512,22.5696,9.67,23.6604,22.5696,2.1816,0.214,2020,4,2,8.81,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-05-Q1,29.1144,26.9328,24.7512,8.81,25.842,24.7512,2.1816,0.1933,2020,5,1,8.1,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-05-Q2,31.296,29.1144,26.9328,8.1,28.0236,26.9328,2.1816,0.1763,2020,5,2,7.49,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-06-Q1,33.477599999999995,31.296,29.1144,7.49,30.2052,29.1144,2.1816,0.162,2020,6,1,6.97,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-06-Q2,35.6592,33.477599999999995,31.296,6.97,32.3868,31.296,2.1816,0.1499,2020,6,2,6.52,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-07-Q1,26.11,35.6592,33.477599999999995,6.52,34.5684,33.4776,2.1816,0.1394,2020,7,1,-26.78,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-07-Q2,24.23,26.11,35.6592,-26.78,30.8846,31.7489,5.0038,-0.2201,2020,7,2,-7.2,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-08-Q1,20.0,24.23,26.11,-7.2,25.17,28.6664,6.1285,-0.3205,2020,8,1,-17.46,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-08-Q2,18.92,20.0,24.23,-17.46,22.115,23.4467,3.1294,-0.234,2020,8,2,-5.4,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-09-Q1,18.81,18.92,20.0,-5.4,19.46,21.05,2.8064,-0.2191,2020,9,1,-0.58,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-09-Q2,20.28,18.81,18.92,-0.58,18.865,19.2433,0.6576,-0.0595,2020,9,2,7.81,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-10-Q1,20.43,20.28,18.81,7.81,19.545,19.3367,0.8188,0.0719,2020,10,1,0.74,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-10-Q2,17.98,20.43,20.28,0.74,20.355,19.84,0.8952,0.0861,2020,10,2,-11.99,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-11-Q1,14.27,17.98,20.43,-11.99,19.205,19.5633,1.3733,-0.1134,2020,11,1,-20.63,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-11-Q2,13.18,14.27,17.98,-20.63,16.125,17.56,3.1014,-0.3015,2020,11,2,-7.64,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-12-Q1,11.38,13.18,14.27,-7.64,13.725,15.1433,2.5164,-0.267,2020,12,1,-13.66,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2020-12-Q2,11.82,11.38,13.18,-13.66,12.28,12.9433,1.4595,-0.2025,2020,12,2,3.87,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-01-Q1,14.0,11.82,11.38,3.87,11.6,12.1267,0.9384,-0.1032,2021,1,1,18.44,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-01-Q2,14.11,14.0,11.82,18.44,12.91,12.4,1.403,0.2302,2021,1,2,0.79,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-02-Q1,15.67,14.11,14.0,0.79,14.055,13.31,1.2915,0.1937,2021,2,1,11.06,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-02-Q2,16.85,15.67,14.11,11.06,14.89,14.5933,0.934,0.1193,2021,2,2,7.53,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-03-Q1,17.33,16.85,15.67,7.53,16.26,15.5433,1.3744,0.1942,2021,3,1,2.85,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-03-Q2,18.03,17.33,16.85,2.85,17.09,16.6167,0.8542,0.1059,2021,3,2,4.04,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-04-Q1,17.95,18.03,17.33,4.04,17.68,17.4033,0.5934,0.07,2021,4,1,-0.44,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-04-Q2,17.28,17.95,18.03,-0.44,17.99,17.77,0.3831,0.0358,2021,4,2,-3.73,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-05-Q1,15.83,17.28,17.95,-3.73,17.615,17.7533,0.4119,-0.0416,2021,5,1,-8.39,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-05-Q2,15.92,15.83,17.28,-8.39,16.555,17.02,1.0837,-0.1181,2021,5,2,0.57,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-06-Q1,15.43,15.92,15.83,0.57,15.875,16.3433,0.8124,-0.0787,2021,6,1,-3.08,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-06-Q2,14.85,15.43,15.92,-3.08,15.675,15.7267,0.2608,-0.0253,2021,6,2,-3.76,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-07-Q1,13.29,14.85,15.43,-3.76,15.14,15.4,0.5356,-0.0672,2021,7,1,-10.51,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-07-Q2,12.71,13.29,14.85,-10.51,14.07,14.5233,1.1068,-0.1387,2021,7,2,-4.36,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-08-Q1,12.44,12.71,13.29,-4.36,13.0,13.6167,1.1068,-0.1441,2021,8,1,-2.12,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-08-Q2,13.72,12.44,12.71,-2.12,12.575,12.8133,0.4343,-0.064,2021,8,2,10.29,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-09-Q1,15.78,13.72,12.44,10.29,13.08,12.9567,0.6747,0.0795,2021,9,1,15.01,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-09-Q2,16.51,15.78,13.72,15.01,14.75,13.98,1.6851,0.2685,2021,9,2,4.63,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-10-Q1,20.67,16.51,15.78,4.63,16.145,15.3367,1.4469,0.2034,2021,10,1,25.2,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-10-Q2,20.23,20.67,16.51,25.2,18.59,17.6533,2.6379,0.3099,2021,10,2,-2.13,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-11-Q1,19.79,20.23,20.67,-2.13,20.45,19.1367,2.2854,0.2253,2021,11,1,-2.17,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-11-Q2,19.25,19.79,20.23,-2.17,20.01,20.23,0.44,-0.0426,2021,11,2,-2.73,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-12-Q1,19.33,19.25,19.79,-2.73,19.52,19.7567,0.4908,-0.0484,2021,12,1,0.42,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2021-12-Q2,20.0,19.33,19.25,0.42,19.29,19.4567,0.2914,-0.0232,2021,12,2,3.47,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-01-Q1,17.67,20.0,19.33,3.47,19.665,19.5267,0.4119,0.039,2022,1,1,-11.65,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-01-Q2,16.88,17.67,20.0,-11.65,18.835,19.0,1.1995,-0.0859,2022,1,2,-4.47,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-02-Q1,16.43,16.88,17.67,-4.47,17.275,18.1833,1.6221,-0.156,2022,2,1,-2.67,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-02-Q2,16.91,16.43,16.88,-2.67,16.655,16.9933,0.6277,-0.0702,2022,2,2,2.92,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-03-Q1,20.28,16.91,16.43,2.92,16.67,16.74,0.2689,0.0018,2022,3,1,19.93,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-03-Q2,21.51,20.28,16.91,19.93,18.595,17.8733,2.098,0.2343,2022,3,2,6.07,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-04-Q1,24.67,21.51,20.28,6.07,20.895,19.5667,2.3815,0.272,2022,4,1,14.69,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-04-Q2,24.75,24.67,21.51,14.69,23.09,22.1533,2.2646,0.2165,2022,4,2,0.32,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-05-Q1,24.0,24.75,24.67,0.32,24.71,23.6433,1.848,0.1506,2022,5,1,-3.03,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-05-Q2,25.56,24.0,24.75,-3.03,24.375,24.4733,0.4119,-0.0272,2022,5,2,6.5,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-06-Q1,28.0,25.56,24.0,6.5,24.78,24.77,0.7802,0.0327,2022,6,1,9.55,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-06-Q2,28.0,28.0,25.56,9.55,26.78,25.8533,2.0161,0.1667,2022,6,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-07-Q1,26.06,28.0,28.0,0.0,28.0,27.1867,1.4087,0.0955,2022,7,1,-6.93,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-07-Q2,25.71,26.06,28.0,-6.93,27.03,27.3533,1.1201,-0.0693,2022,7,2,-1.34,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-08-Q1,25.07,25.71,26.06,-1.34,25.885,26.59,1.2336,-0.0818,2022,8,1,-2.49,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-08-Q2,25.07,25.07,25.71,-2.49,25.39,25.6133,0.502,-0.038,2022,8,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-09-Q1,21.71,25.07,25.07,0.0,25.07,25.2833,0.3695,-0.0249,2022,9,1,-13.4,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-09-Q2,21.67,21.71,25.07,-13.4,23.39,23.95,1.9399,-0.134,2022,9,2,-0.18,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-10-Q1,18.0,21.67,21.71,-0.18,21.69,22.8167,1.9515,-0.1356,2022,10,1,-16.94,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-10-Q2,17.0,18.0,21.67,-16.94,19.835,20.46,2.1305,-0.1709,2022,10,2,-5.56,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-11-Q1,15.53,17.0,18.0,-5.56,17.5,18.89,2.4589,-0.2155,2022,11,1,-8.65,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-11-Q2,13.63,15.53,17.0,-8.65,16.265,16.8433,1.2424,-0.1372,2022,11,2,-12.23,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-12-Q1,15.0,13.63,15.53,-12.23,14.58,15.3867,1.6896,-0.1982,2022,12,1,10.05,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2022-12-Q2,15.08,15.0,13.63,10.05,14.315,14.72,0.9805,-0.0341,2022,12,2,0.53,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-01-Q1,13.0,15.08,15.0,0.53,15.04,14.57,0.815,0.1064,2023,1,1,-13.79,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-01-Q2,14.09,13.0,15.08,-13.79,14.04,14.36,1.1785,-0.1333,2023,1,2,8.38,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-02-Q1,15.33,14.09,13.0,8.38,13.545,14.0567,1.0404,-0.0656,2023,2,1,8.8,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-02-Q2,16.7,15.33,14.09,8.8,14.71,14.14,1.1658,0.1792,2023,2,2,8.94,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-03-Q1,21.83,16.7,15.33,8.94,16.015,15.3733,1.3055,0.1852,2023,3,1,30.72,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-03-Q2,21.92,21.83,16.7,30.72,19.265,17.9533,3.4265,0.424,2023,3,2,0.41,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-04-Q1,24.27,21.92,21.83,0.41,21.875,20.15,2.9881,0.3126,2023,4,1,10.72,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-04-Q2,24.68,24.27,21.92,10.72,23.095,22.6733,1.3835,0.1118,2023,4,2,1.69,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-05-Q1,25.33,24.68,24.27,1.69,24.475,23.6233,1.4893,0.1259,2023,5,1,2.63,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-05-Q2,26.36,25.33,24.68,2.63,25.005,24.76,0.5345,0.0437,2023,5,2,4.07,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-06-Q1,39.0,26.36,25.33,4.07,25.845,25.4567,0.8471,0.0681,2023,6,1,47.95,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-06-Q2,39.0,39.0,26.36,47.95,32.68,30.23,7.6125,0.5397,2023,6,2,0.0,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-07-Q1,61.18,39.0,39.0,0.0,39.0,34.7867,7.2977,0.4795,2023,7,1,56.87,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-07-Q2,64.35,61.18,39.0,56.87,50.09,46.3933,12.8056,0.5687,2023,7,2,5.18,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-08-Q1,73.61,64.35,61.18,5.18,62.765,54.8433,13.812,0.65,2023,8,1,14.39,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-08-Q2,64.0,73.61,64.35,14.39,68.98,66.38,6.4589,0.2032,2023,8,2,-13.06,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-09-Q1,55.86,64.0,73.61,-13.06,68.805,67.32,5.4501,-0.0054,2023,9,1,-12.72,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-09-Q2,43.82,55.86,64.0,-12.72,59.93,64.49,8.8851,-0.2411,2023,9,2,-21.55,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-10-Q1,22.75,43.82,55.86,-21.55,49.84,54.56,10.1526,-0.3153,2023,10,1,-48.08,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-10-Q2,18.14,22.75,43.82,-48.08,33.285,40.81,16.759,-0.5927,2023,10,2,-20.26,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-11-Q1,10.09,18.14,22.75,-20.26,20.445,28.2367,13.691,-0.586,2023,11,1,-44.38,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-11-Q2,10.18,10.09,18.14,-44.38,14.115,16.9933,6.4074,-0.5565,2023,11,2,0.89,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-12-Q1,10.26,10.18,10.09,0.89,10.135,12.8033,4.6219,-0.4388,2023,12,1,0.79,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2023-12-Q2,10.49,10.26,10.18,0.79,10.22,10.1767,0.085,0.0168,2023,12,2,2.24,Estable,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2024-01-Q1,15.25,10.49,10.26,2.24,10.375,10.31,0.1609,0.0305,2024,1,1,45.38,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2024-01-Q2,14.0,15.25,10.49,45.38,12.87,12.0,2.8169,0.4864,2024,1,2,-8.2,Caída,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2024-02-Q1,17.73,14.0,15.25,-8.2,14.625,13.2467,2.4678,0.3346,2024,2,1,26.64,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2024-03-Q1,22.66,17.73,14.0,26.64,15.865,15.66,1.8985,0.1626,2024,3,1,27.81,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2024-03-Q2,28.21,22.66,17.73,27.81,20.195,18.13,4.3438,0.6186,2024,3,2,24.49,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2024-04-Q1,45.13,28.21,22.66,24.49,25.435,22.8667,5.2431,0.5911,2024,4,1,59.98,Alza,perecedero,14,1,1
Cebolla Colorada Nacional Seca (Malla aprox. 100 lb),GUAYAS,2024-04-Q2,42.67,45.13,28.21,59.98,36.67,32.0,11.7046,0.9916,2024,4,2,-5.45,Estable,perecedero,14,1,1
